APOGEE_ID,RA,DEC,evstate,J,H,K,TEFF,LOGG,ALPHA_M,C_FE,C_N,MG_MN,MN_O,CI_FE,N_FE,O_FE,MG_FE,SI_FE,FE_H,GAIA_PHOT_G_MEAN_MAG,GAIA_PHOT_BP_MEAN_MAG,GAIA_PHOT_RP_MEAN_MAG
2M19281824+4219435,292.076,42.3288,1,10.385,9.859,9.759,4774.772,2.886706,0.039375998,0.067728,0.018966004,0.15585472,-0.15417701,0.060396,0.048761994,0.079270996,0.080948696,0.018712997,-0.14699155,11.981539,12.546104,11.296047
2M19281908+4419186,292.0795,44.3219,1,10.277,9.82,9.746,5005.671,2.9361458,0.006866999,-0.06506399,-0.23269299,0.017131709,0.015364997,-0.107911,0.167629,0.020353995,0.0528507,-0.028285004,-0.094916545,11.743158,12.250677,11.106169
2M19281943+4424579,292.081,44.4161,1,11.258,10.666,10.561,4771.539,2.7591376,-0.013165001,-0.045568,-0.33966598,-0.111357704,0.1273801,-0.094336,0.294098,-0.023127101,-0.0071047023,-0.0037590042,0.09909045,13.005231,13.636012,12.255767
2M19282096+4059332,292.0874,40.9926,2,9.023,8.576,8.464,5137.2397,2.8680687,-0.0067650005,-0.069153,-0.42022303,0.03355921,9999.975,-0.11962,0.35107002,-9999.99,0.017802201,-0.012990698,-0.06698055,10.415228,10.9011755,9.800707
2M19282181+4735226,292.0909,47.5896,2,10.574,10.133,10.034,5160.088,2.709353,0.036844,0.007058412,-0.35378158,0.1094197,9999.96,-0.023106992,0.36084,-9999.99,0.07886371,0.060730994,-0.36184156,12.0118885,12.496119,11.387644
2M19282193+4421362,292.0914,44.3601,1,11.419,10.903,10.775,4819.8955,2.8480215,-0.0069270004,-0.023333013,-0.19247301,0.014079705,-0.053803004,-0.037960008,0.16914,0.063177,0.023453698,-0.012434006,-0.14615154,13.103617,13.664763,12.399748
2M19282248+4240464,292.0937,42.6796,2,9.637,9.144,9.006,4884.819,2.7271886,-0.029163301,-0.05541999,-0.41735,-0.0951383,0.089421004,-0.15105999,0.36193,-0.040427,-0.04614429,-0.011444598,0.17612845,11.161409,11.697425,10.50686
2M19282346+3924283,292.0978,39.4079,2,9.651,9.18,9.025,5003.261,2.6898828,-0.0268906,-0.067783,-0.320441,0.007796705,0.031673,-0.153272,0.252658,-0.08119701,-0.041727304,3.1799823E-4,-0.03823355,11.217482,11.782956,10.539677
2M19282356+3852186,292.0982,38.8718,1,9.202,8.675,8.549,4802.7427,2.7428324,-0.0072140004,-0.08080199,-0.308971,-0.017127305,-0.013057798,-0.15507099,0.22816901,-0.010293197,-0.0404783,0.001190003,-0.02969655,10.772083,11.33666,10.093405
2M19282389+3723239,292.0996,37.39,1,11.448,10.855,10.705,4542.263,2.5724258,-0.016325,0.09361398,-0.23194599,-0.17353529,0.21567962,0.025591284,0.32555997,0.002614379,0.044758707,-0.014485717,0.27272844,13.361745,14.069389,12.561918
2M19282549+3746240,292.1062,37.7733,1,10.505,9.889,9.766,4589.5894,2.6288948,0.012263998,0.041778997,-0.11876501,0.0920357,-0.09236399,0.080282,0.16054401,0.044793993,0.044465706,-0.012677999,0.032202452,12.364361,13.046986,11.587137
2M19282605+3813491,292.1086,38.2303,2,10.408,9.864,9.726,4890.667,2.4797838,0.020218,0.057594,-0.085485995,0.03179869,-0.023020998,0.007930696,0.14308,0.017554998,0.026332691,0.01974,-0.18233155,12.061395,12.654654,11.351271
2M19282751+3817054,292.1146,38.2848,1,10.423,9.874,9.726,4726.1914,2.871981,-0.015663,0.007890001,-0.28556,-0.0401603,0.04947099,-0.064422995,0.29345003,-0.01275599,-0.0034452975,-9.699911E-4,0.12712845,12.126834,12.74808,11.396711
2M19282828+3741077,292.1179,37.6855,1,11.298,10.635,10.546,4653.688,2.5971067,0.021357998,0.019220002,-0.169918,0.026008703,-0.024678998,-0.091622,0.189138,0.05887699,0.060206696,0.021281004,0.06681445,13.15769,13.842964,12.371864
2M19282834+3841228,292.1181,38.6897,1,10.5,9.938,9.817,4800.685,3.089583,-0.011917001,0.0051349998,-0.16523102,-0.02438189,0.045267724,-0.107733995,0.17036602,-0.0034500286,0.017435804,-0.013730794,0.08085945,12.259621,12.910403,11.505149
2M19282852+4100385,292.1189,41.0107,2,9.6,9.097,8.966,4903.3335,2.566189,-0.0128460005,-0.040664498,-0.304626,-0.032933395,0.07900909,-0.085558504,0.2639615,-0.0537025,-0.007626801,0.0020664996,-0.00660415,11.148557,11.7057705,10.477289
2M19282855+3739572,292.119,37.6659,1,10.294,9.736,9.614,4769.1206,2.9106576,0.004326001,0.074995,-0.189809,-0.0158073,0.063963994,0.058739,0.264804,0.008950001,0.057106696,-0.0013169982,0.025806451,11.9945345,12.613373,11.266522
2M19282922+4459521,292.1218,44.9978,1,11.379,10.83,10.702,4706.615,3.0226018,-0.019567002,0.0801,-0.09931001,-0.05400029,0.08937499,-0.06189701,0.17941001,-0.039871007,-0.004496306,-0.055611998,0.32911846,13.149421,13.7891445,12.397301
2M19283210+4104584,292.1338,41.0829,1,9.376,8.995,8.874,4915.7817,3.0581372,-0.013441,-0.018190995,-0.40334094,-0.1053513,0.116313994,-0.10058,0.38514996,-0.036970004,-0.02600731,0.002691999,0.15107845,10.97517,11.516541,10.319517
2M19283471+4431390,292.1446,44.5275,2,10.411,9.899,9.761,4869.2393,2.499985,0.009861998,-0.073225,-0.284915,0.01615571,0.059140995,-0.13961999,0.21169001,-0.044291,0.031005703,0.018546999,-0.01333755,12.115346,12.7237,11.392788
2M19283639+4426577,292.1517,44.4494,1,9.905,9.361,9.265,4823.684,2.701326,0.059066996,0.03909701,-0.133693,0.10093573,-0.10592103,0.028942019,0.17279,0.099225014,0.09423971,0.07799202,-0.35744154,11.541594,12.114549,10.848495
2M19283977+3907463,292.1657,39.1295,1,10.997,10.433,10.307,4709.3164,2.5966144,0.029938996,0.011214301,-0.2022777,-0.008627303,0.030415006,-0.033741996,0.213492,4.799664E-5,0.0218357,0.042621,-0.09197055,12.732251,13.34774,12.002035
2M19284090+4355434,292.1704,43.9287,1,11.347,10.849,10.721,4883.776,3.075421,0.008504,0.026269987,-0.107889995,0.021613702,-0.008925006,-0.003041014,0.13415998,0.03995899,0.052647687,-0.012858003,-0.13882154,12.941969,13.50053,12.256021
2M19284248+4356467,292.177,43.9463,1,10.916,10.377,10.263,4838.644,2.9983296,-0.004458001,0.0517028,-0.150075,0.006292507,0.071582295,-0.0406732,0.2017778,-0.0112303,0.066644505,-0.008319198,-0.01462555,12.574438,13.162145,11.866601
2M19284276+4800406,292.1782,48.0113,1,11.207,10.665,10.526,4696.7637,2.8074799,-0.014977001,0.043095008,-0.265835,-0.098184705,0.1181431,-0.017736986,0.30892998,-0.0072690845,0.012689307,-0.0018929839,0.15098844,12.906222,13.517774,12.181822
2M19284379+3837419,292.1825,38.6283,1,10.335,9.759,9.632,4653.71,2.7977192,1.6300008E-4,0.048030004,-0.18549,-0.01410231,0.03488101,0.049457,0.23352,0.041270003,0.062048703,0.011242002,0.14285845,12.181846,12.861957,11.406649
2M19284844+4225519,292.2019,42.4311,1,9.635,9.103,9.023,4730.6416,2.7266896,0.158219,0.108970016,0.0045300126,0.3276277,-0.31857097,0.18787001,0.10444,0.21885501,0.22791171,0.14590201,-0.36860156,11.189027,11.733066,10.52608
2M19285078+4054466,292.2116,40.913,1,11.218,10.677,10.57,4819.354,2.8929436,-0.019139,0.0049688993,-0.2623981,-0.03028649,0.059153993,-0.055298004,0.267367,-0.025748003,0.0031194994,-0.0332598,-0.0020575495,12.8057575,13.3770485,12.113012
2M19285242+4854399,292.2184,48.9111,2,10.264,9.675,9.584,4893.19,2.519316,0.017136998,-0.02484499,-0.242325,0.047176734,-0.07685402,-0.038582996,0.21748,0.066148,0.03647071,0.05330701,-0.20193155,11.75031,12.299746,11.079941
2M19285254+3738311,292.2189,37.642,2,10.931,10.399,10.285,4952.2793,2.4617739,0.045985997,0.041851997,-0.163128,0.08044571,-0.03992401,0.042263985,0.20498,0.061997995,0.10251969,0.024190009,-0.29236156,12.61086,13.20684,11.896535
2M19285267+4303230,292.2195,43.0564,1,10.342,9.824,9.693,4848.568,2.72371,0.017889,0.12915,0.027944028,0.11653668,-0.14304098,0.10965797,0.101205975,0.114665,0.08816069,0.0030699968,-0.40083155,11.970498,12.539641,11.280427
2M19285310+4054442,292.2213,40.9123,2,9.634,9.084,8.973,4769.121,2.4794755,-0.010634001,-0.012556002,-0.25922698,-0.07926037,0.072773576,-0.069485,0.24667099,-0.008776505,-0.015263304,0.012157999,0.058400452,11.260895,11.8526745,10.559702
2M19285388+4250513,292.2245,42.8476,1,9.457,8.926,8.81,4882.078,2.9009707,-0.0035770014,-0.037825,-0.335008,-0.023157503,0.019430302,-0.118267,0.297183,0.0012806989,-0.0024465024,0.024175998,-0.051528547,11.060337,11.629792,10.373139
2M19285461+3926493,292.2275,39.447,1,11.003,10.495,10.374,4951.064,2.8724427,0.037823,0.044137,-0.137363,0.06131971,0.040944993,-0.06332001,0.1815,-0.030910999,0.071353704,0.045671016,-0.31915155,12.599819,13.162384,11.908471
2M19285502+4627106,292.2293,46.453,1,9.48,8.957,8.819,4660.91,2.562476,0.020939998,0.03014201,-0.05519799,0.06725071,-0.10877202,0.016020998,0.08534,0.074296005,0.0327747,0.030288994,-0.15531155,11.122006,11.708712,10.425347
2M19285600+3723192,292.2333,37.3887,1,10.988,10.379,10.252,4654.9487,2.6231084,0.016160998,0.051883996,-0.24846599,-0.0555183,0.09292999,-0.03361401,0.30034998,0.0066840053,0.044095695,0.039481,0.15920845,12.803459,13.472287,12.037015
2M19285659+4236131,292.2358,42.6037,1,10.073,9.542,9.435,4873.9707,2.588135,0.010862,-0.058881,-0.215651,0.069836706,-0.017093003,-0.09983,0.15677,-0.034253,0.018490702,0.025507003,-0.13683155,11.708113,12.288071,11.012885
2M19285697+4618066,292.2374,46.3019,1,10.505,9.96,9.849,4715.518,2.7723517,-0.005775001,-0.009693995,-0.32310396,-0.06665029,0.10504338,-0.10978999,0.31340998,-0.0058793947,0.0325137,0.004303001,0.121868454,12.181864,12.785651,11.4685545
2M19285759+4401542,292.24,44.0317,1,8.635,8.058,7.956,4672.5586,2.5440373,-0.0027300008,-0.043786,-0.328735,0.009701701,-0.0036380012,-0.059383005,0.284949,0.0118849985,0.017948698,0.013320997,0.01596545,10.290039,10.895024,9.580916
2M19285951+4441373,292.248,44.6937,2,10.471,9.93,9.804,4700.1274,2.4838157,-0.001428999,0.027103007,-0.228787,-0.12783709,0.11192399,-0.037844002,0.25589,0.018230006,0.002316907,0.0068970025,0.14464845,12.235577,12.841939,11.4906025
2M19285963+4624427,292.2485,46.4119,1,8.083,7.519,7.406,4587.579,2.6619751,-0.012117,0.029916003,-0.17562401,-0.010193303,0.0393223,-0.017405003,0.20554002,-5.573034E-4,0.028571695,-0.010361001,0.17078845,9.766103,10.382671,9.054272
2M19285988+3745187,292.2495,37.7552,1,10.473,9.948,9.858,4904.373,3.1118114,-0.024142802,-0.06965199,-0.313202,0.010996565,0.025385998,-0.029340997,0.24355,-0.035173,0.0012095645,-0.032569196,0.03540945,12.062469,12.634386,11.371945
2M19290068+3930252,292.2529,39.507,1,10.762,10.206,10.07,4685.8184,2.8855243,0.065235,0.105249986,-0.11421001,0.110411,-0.0518813,0.043884993,0.21946,0.05206199,0.110591695,0.040812,0.12801845,12.468732,13.095249,11.734582
2M19290099+4254058,292.2542,42.9016,1,9.474,8.933,8.815,4674.8525,2.5982742,0.072209,0.061544985,0.054286182,0.21313767,-0.20167097,0.123579994,0.0072588027,0.109634995,0.12110169,0.074714005,-0.35701156,11.08884,11.664485,10.400401
2M19290103+3803497,292.2543,38.0638,1,11.31,10.757,10.609,4689.8516,2.8087869,-0.013903001,0.041864008,-0.25267604,-0.14277528,0.14415999,0.01666291,0.29454005,0.028544009,0.029928714,-0.001868993,0.13867845,13.07705,13.713635,12.326626
2M19290307+4045358,292.2628,40.76,1,10.459,9.871,9.755,4694.3154,2.7208698,-0.045601,-0.019410014,-0.44008997,-0.1639003,0.21543601,-0.17134002,0.42067996,-0.075602025,-0.024066314,-0.0071530044,0.25511846,12.132148,12.747195,11.410192
2M19290451+3753345,292.2688,37.8929,1,10.552,10.04,9.935,4944.4873,3.0560324,0.011021998,-0.03485,-0.209981,0.043565698,-0.030171,-0.139809,0.175131,0.014854997,0.028249696,0.005337,-0.103941545,12.19577,12.778122,11.492562
2M19290453+3819358,292.2689,38.3266,1,11.551,10.985,10.909,4875.7,3.0066907,0.0391,0.06487,-0.007652998,0.1674827,-0.153831,0.091206014,0.072523,0.072964996,0.086616695,-0.027054697,-0.25557154,13.157151,13.720804,12.460535
2M19290456+4307142,292.269,43.1206,1,9.99,9.481,9.37,4871.02,2.8628163,0.020613,0.043284997,-0.073235,0.054408714,-0.081370026,0.021232992,0.116519995,0.053754,0.02679269,5.569905E-4,-0.23393154,11.524463,12.06181,10.862281
2M19290470+4830141,292.2696,48.5039,1,10.62,10.087,9.996,4841.768,2.9030247,0.053095996,0.08469501,-0.0074749887,0.10742371,-0.146741,0.065411,0.09217,0.099325,0.060007706,0.048175007,-0.28593156,12.188137,12.732327,11.516711
2M19290646+4437267,292.2769,44.6241,1,10.931,10.417,10.313,4971.53,2.7676964,0.019922998,-0.028563023,-0.26043302,0.0158315,0.025334,-0.12088001,0.23187,-0.04585001,-0.004684508,0.058559984,-0.40352154,12.58851,13.1572695,11.890102
2M19290790+4439524,292.2829,44.6646,1,11.502,10.918,10.764,4518.123,2.607458,0.059334002,0.09169802,-0.13445199,0.14939672,-0.11036301,0.08111,0.22615,0.079308,0.118341714,0.033801004,0.17421845,13.4102545,14.102389,12.619542
2M19290894+3719028,292.2873,37.3175,2,10.0,9.5,9.373,4984.433,2.7244406,-0.0313363,-0.068883,-0.359223,-0.0862353,0.093678996,-0.22659001,0.29034,-0.062435,-0.054991305,0.0021579973,0.052998453,11.613281,12.192886,10.918322
2M19290899+3726467,292.2875,37.4463,1,11.099,10.514,10.39,4788.483,2.9381454,0.011108,0.0064270943,-0.2435329,-0.058035284,0.11867499,-0.20088,0.24995999,-0.040501013,0.020138696,0.031184986,0.17761846,12.819809,13.461799,12.071997
2M19291040+4147169,292.2934,41.788,1,9.737,9.195,9.107,4799.83,2.7062125,0.200289,0.17016003,0.191818,0.45267773,-0.500901,0.25174004,-0.021657974,0.33582503,0.28760174,0.15243202,-0.48581156,11.251201,11.786598,10.592709
2M19291057+3713306,292.2941,37.2252,2,7.814,7.344,7.268,5129.288,2.912842,-0.0363972,-0.116512,-0.49657,-0.053517304,9999.975,-0.161632,0.380058,-9999.99,-0.0695793,-0.018211,-0.04023555,9.189635,9.675366,8.585524
2M19291104+4441085,292.296,44.6857,2,10.142,9.624,9.505,4878.5493,2.6426165,-0.012001,-0.013410002,-0.389841,-0.017645188,0.06444239,-0.045109995,0.376431,-0.030016996,0.016780205,0.020545006,0.09351745,11.754856,12.332134,11.062945
2M19291190+4103560,292.2996,41.0656,2,9.33,8.817,8.742,4925.909,2.4985478,0.0015310012,0.014977604,-0.12489241,0.028378814,0.0048179924,-0.07339899,0.13987002,-0.038813993,-0.0056171864,0.03271401,-0.17347156,10.888715,11.447896,10.211863
2M19291444+3732279,292.3102,37.5411,1,10.771,10.205,10.057,4661.2134,2.6980786,-0.019089,0.023101993,-0.15922502,-0.060583152,0.08265349,-0.010509007,0.182327,-0.025892504,-0.0038221627,-0.010235004,0.09366845,12.604672,13.267635,11.841195
2M19291515+4559150,292.3131,45.9875,1,11.18,10.67,10.538,4676.15,2.6300256,0.055785,0.023589008,-0.12559,0.2189697,-0.171553,0.009088904,0.14917901,0.115994,0.16341071,0.001470007,-0.09653855,12.865008,13.453468,12.153638
2M19291825+4041286,292.326,40.6913,1,10.67,10.089,9.977,4689.8276,2.5989413,0.020135,0.0061469898,-0.144413,0.042725705,-0.017411008,-0.06144201,0.15055999,0.034225002,0.059539698,0.031655997,-0.11376155,12.377326,12.940429,11.631929
2M19291841+3812145,292.3267,38.204,1,10.14,9.654,9.531,4878.804,3.0947843,-0.0297055,-0.011969,-0.398329,-0.12236729,0.162292,-0.06560301,0.38636,-0.059148006,-0.019223303,-0.009003013,0.17560846,11.744493,12.316996,11.057322
2M19291858+3735195,292.3274,37.5888,2,9.217,8.669,8.552,4818.1772,2.5743551,-0.047864,-0.0048159994,-0.19868001,-0.0570473,0.054526,-0.025663,0.19386402,-0.099123,-0.1016443,-0.040753998,0.05238945,10.791025,11.350756,10.115151
2M19291897+4556129,292.329,45.9369,2,8.675,8.149,8.039,4668.3765,2.445876,0.0015089996,0.043635994,-0.25263402,-0.097659305,0.11612859,-0.013818994,0.29627,0.0016254038,0.020094693,0.0077690035,0.20570846,10.377027,10.983795,9.672228
2M19291945+4054207,292.3311,40.9058,1,10.986,10.469,10.347,4704.022,2.8404973,0.144199,0.106556006,0.011279009,0.2975077,-0.22713101,0.16068,0.095277,0.18093501,0.25131172,0.111272,-0.22032155,12.626286,13.19538,11.931309
2M19291952+4304497,292.3313,43.0805,1,10.975,10.443,10.33,4801.146,3.0853698,-0.017425,0.094389,-0.043516986,0.009289108,-0.0051310062,0.0228796,0.13790599,0.020446002,0.024604104,-0.018342096,0.04649245,12.653353,13.247736,11.940762
2M19291986+3742170,292.3328,37.7047,1,11.073,10.547,10.398,4694.742,2.8074343,-0.013645001,0.014057785,-0.3454922,-0.060938567,0.09094629,-0.11585,0.35955,-0.019432306,0.010575414,-0.023842394,0.26176846,12.888587,13.543631,12.131743
2M19292074+3734149,292.3364,37.5708,1,11.497,10.909,10.779,4655.9663,2.9586198,0.007861998,0.024369001,-0.299781,-0.04148829,0.100939006,-0.05434802,0.32415,0.001154989,0.060605705,-0.010783017,0.38191846,13.304836,13.973282,12.534246
2M19292262+3728081,292.3443,37.4689,1,10.893,10.387,10.247,4834.8896,3.143469,-0.006721001,-0.009724006,-0.33904403,-0.07354778,0.10611799,-0.07069801,0.32932,-0.033043995,-4.7378242E-4,-0.0013529956,0.22455846,12.646079,13.279661,11.904513
2M19292294+4625252,292.3456,46.4237,2,9.52,9.047,8.942,4923.1743,2.5787416,-0.013413001,-0.0109534,-0.23316501,-0.018608388,0.118142396,-0.0380634,0.22221161,-0.1005164,-9.823898E-4,-0.0027683992,-0.01158355,11.072973,11.622237,10.408962
2M19292304+4355119,292.346,43.92,2,9.838,9.326,9.228,4894.0713,2.5167634,0.0055020005,-0.047209,-0.32968,-0.008999206,0.0065231025,-0.106179,0.282471,-0.0039411,-0.0064172037,0.023897,-0.05719955,11.463792,12.039317,10.771282
2M19292368+4122153,292.3487,41.3709,1,10.005,9.513,9.396,4722.1084,2.667189,0.211579,0.09531,0.042485,0.4820477,-0.44793102,0.23025,0.052825004,0.29686502,0.3309817,0.195162,-0.50162154,11.579809,12.117897,10.912678
2M19292379+3718156,292.3492,37.3043,1,11.578,10.975,10.847,4637.1064,2.5944762,6.4799935E-4,0.024337202,-0.2233718,-0.0342443,0.055181995,-0.008887,0.247709,0.042348996,0.06328669,0.0037600026,0.07778445,13.420801,14.097088,12.643134
2M19292444+3801077,292.3519,38.0188,2,9.768,9.276,9.157,4971.589,2.841082,-0.0349928,-0.083221994,-0.46521,-0.057942294,0.072685994,-0.18292199,0.381988,-0.069977,-0.0552333,-0.015165798,0.09078045,11.31285,11.872662,10.639921
2M19292505+4359410,292.3544,43.9947,1,10.697,10.133,10.029,4709.3125,2.2997513,0.201869,0.062465012,-0.018468976,0.49289772,-0.511361,0.24795002,0.08093399,0.323735,0.30527171,0.17543197,-0.8052316,12.412252,13.00752,11.694033
2M19292513+4624320,292.3547,46.4089,2,10.157,9.678,9.552,4888.947,2.67049,-0.02346,-0.056264997,-0.44881502,-0.087860286,0.13314599,-0.15762,0.39255002,-0.046112,-8.262992E-4,0.020281002,0.14112845,11.762651,12.328868,11.081803
2M19292894+3808438,292.3706,38.1455,2,11.062,10.505,10.373,4820.6157,2.5608232,-0.017993,-0.0044130012,-0.250348,-0.07811029,0.14726,-0.079335,0.245935,-0.071415,-0.0022652969,0.0032360032,0.08552345,12.764355,13.375815,12.03135
2M19293031+4426063,292.3763,44.4351,2,9.939,9.412,9.28,4884.6963,2.5326471,0.015595,-0.007163003,-0.249624,-0.0233083,0.041282,-0.044104002,0.242461,0.020622998,0.038596697,0.016612,-0.086602546,11.67477,12.296515,10.94296
2M19293058+4805143,292.3774,48.0873,1,10.029,9.41,9.328,4631.953,2.715085,-0.005902,0.059070006,-0.23825999,-0.082398295,0.103413,0.046138003,0.29733,0.013721004,0.03473571,-0.015922695,0.18492845,11.736889,12.370606,11.001315
2M19293232+4737292,292.3847,47.6248,1,11.127,10.609,10.471,4801.5776,2.8161666,0.035332,0.031636015,-0.13362399,0.10765471,-0.10247102,0.050416008,0.16526,0.08117501,0.0863587,0.0058370084,-0.20283155,12.780749,13.36177,12.076614
2M19293234+4916370,292.3848,49.277,1,10.416,9.86,9.7,4625.117,2.7077413,0.0075809993,0.06508,-0.18315,-0.023467302,0.048630014,0.007874638,0.24823,0.007973999,0.03313671,0.002978012,0.21190844,12.133179,12.764093,11.39886
2M19293316+4623530,292.3882,46.3981,2,10.205,9.72,9.639,5002.821,2.5772161,0.046605997,-0.122059986,-0.35305,0.090545714,-0.026752114,-0.16572,0.23099001,-0.0061538965,0.057639703,0.056617007,-0.19978155,11.726104,12.251706,11.072816
2M19293351+4427215,292.3896,44.456,1,9.383,8.844,8.709,4706.925,2.6483428,-0.011944,-0.09786,-0.40984002,-0.06750429,0.14523698,-0.14659001,0.31198,-0.037413,0.040319696,-0.035833806,0.17179845,11.150066,11.785892,10.41387
2M19293385+4220163,292.3911,42.3379,2,8.919,8.416,8.312,4863.451,2.5046415,0.0031589977,-0.043747,-0.259872,-0.017377302,-0.014467992,-0.058679,0.216125,0.0027779937,-0.0290673,0.039909996,-0.07384755,10.4688225,11.016753,9.804345
2M19293396+4410452,292.3915,44.1792,1,9.522,9.022,8.942,4914.9395,3.1176653,0.030946001,0.013548002,-0.24269201,0.057974704,-0.031361997,0.013835102,0.25624,0.070976,0.0975887,-0.004843995,-0.13628155,11.018119,11.544678,10.372719
2M19293605+3822505,292.4002,38.3807,2,9.837,9.354,9.212,4888.698,2.5406063,-0.050034,-0.08673291,-0.31863302,-0.1204752,0.118588895,-0.23405989,0.2319001,-0.0862439,-0.088130206,-0.020291697,-0.01953255,11.460887,12.03987,10.7684
2M19293622+4405135,292.4009,44.0871,1,9.479,8.962,8.86,4861.8804,2.8048072,0.026420001,-0.068473995,-0.299494,0.069562726,-0.033623025,-0.19096,0.23102,0.015347004,0.051286705,0.015937,-0.12510155,11.039183,11.596989,10.365737
2M19293915+4909490,292.4132,49.1636,1,10.474,9.914,9.79,4685.259,2.4707367,0.044545002,0.04610899,-0.105221,0.0605267,-0.113381,0.004848808,0.15133,0.104325,0.051470697,0.061290994,-0.27203155,12.115957,12.702479,11.413569
2M19294032+4058261,292.418,40.9739,1,11.061,10.504,10.365,4623.8496,2.5130227,0.141119,0.10167602,0.12611201,0.34786767,-0.32000098,0.17719002,-0.024435997,0.17345503,0.20132172,0.090672016,-0.37966156,12.777726,13.384443,12.05183
2M19294097+3848242,292.4207,38.8067,1,10.137,9.535,9.41,4597.11,2.533529,0.038576998,0.032391,-0.156163,0.0561407,-0.044623993,-0.013744995,0.188554,0.053866997,0.0653837,0.060298003,-0.05563055,11.847429,12.479421,11.108737
2M19294188+3820283,292.4245,38.3412,2,11.617,11.001,10.864,4535.333,2.5375953,0.018535,0.048125,-0.16361499,-0.0395703,0.087643,0.024110004,0.21173999,0.014961004,0.0630337,0.008586004,0.20709845,13.444505,14.127097,12.662854
2M19294437+4848422,292.4349,48.8117,2,9.502,9.019,8.904,4981.1396,2.6806426,-0.0303849,-0.118301,-0.4141,-0.0561923,-0.029179,-0.195261,0.295799,0.024227,-0.0611443,-0.024076901,-0.02888555,10.944834,11.462994,10.3049345
2M19294498+3906374,292.4375,39.1104,2,8.839,8.321,8.228,4941.403,2.557414,0.0043199994,-0.020786002,-0.19517599,0.014067709,-0.0113759935,-0.13353,0.17438999,-0.01527001,-0.012578294,0.018120997,-0.13870154,10.371297,10.921483,9.706514
2M19294671+4811050,292.4446,48.1847,1,11.049,10.514,10.402,4734.0405,2.8773687,0.109349,0.083169,-0.015797004,0.24267772,-0.18446103,0.110213,0.098966,0.132355,0.1905717,0.079382,-0.25182155,12.655278,13.225171,11.963731
2M19294709+3824185,292.4462,38.4052,1,11.337,10.757,10.611,4552.772,2.6504815,0.042659998,0.09702802,-0.12657198,0.010258704,0.012726992,0.10312,0.2236,0.055157006,0.0781427,0.036514014,0.20366845,13.163491,13.827022,12.393391
2M19294801+4040210,292.4501,40.6725,1,8.929,8.514,8.546,5134.426,3.3014085,-0.0016949996,-0.033793032,-0.14224301,0.049011707,9999.921,-0.064791024,0.10844998,-9999.99,-0.02021432,-0.004136026,-0.29318154,10.289364,10.758319,9.69552
2M19294903+4240091,292.4543,42.6692,2,9.747,9.29,9.198,5036.481,2.759081,-0.021959,-0.167367,-0.52813,-0.031724293,9999.992,-0.264197,0.36076298,-9999.99,-0.029867299,-3.7300028E-4,0.021760453,11.286191,11.822285,10.631672
2M19295058+4857568,292.4608,48.9658,2,10.582,10.055,9.932,4797.441,2.5390751,-0.022775002,-0.051393002,-0.276923,-0.0710603,0.088908,-0.14902002,0.22552998,-0.037310004,-0.019462302,0.0038449913,0.111538455,12.235039,12.829451,11.529208
